,conflict_id,location,incompatibility,year,intensity_level,type_of_conflict,region
1609,331,Morocco,1,1975,1,3,4
1610,331,Morocco,1,1976,1,4,4
1611,331,Morocco,1,1977,1,3,4
1612,331,Morocco,1,1978,1,3,4
1613,331,Morocco,1,1979,2,3,4
1614,331,Morocco,1,1980,2,3,4
1615,331,Morocco,1,1981,1,3,4
1616,331,Morocco,1,1982,1,3,4
1617,331,Morocco,1,1983,1,3,4
1618,331,Morocco,1,1984,1,3,4
1619,331,Morocco,1,1985,1,3,4
1620,331,Morocco,1,1986,1,3,4
1621,331,Morocco,1,1987,1,3,4
1622,331,Morocco,1,1988,1,3,4
1623,331,Morocco,1,1989,1,3,4
1624,332,Mozambique,2,1977,1,3,4
1625,332,Mozambique,2,1978,1,3,4
1626,332,Mozambique,2,1979,1,3,4
1627,332,Mozambique,2,1980,1,3,4
1628,332,Mozambique,2,1981,2,3,4
1629,332,Mozambique,2,1982,2,3,4
1630,332,Mozambique,2,1983,2,3,4
1631,332,Mozambique,2,1984,2,3,4
1632,332,Mozambique,2,1985,2,4,4
1633,332,Mozambique,2,1986,2,4,4
1634,332,Mozambique,2,1987,2,4,4
1635,332,Mozambique,2,1988,2,4,4
1636,332,Mozambique,2,1989,2,4,4
1637,332,Mozambique,2,1990,2,4,4
1638,332,Mozambique,2,1991,2,3,4
1639,332,Mozambique,2,1992,1,3,4
1640,332,Mozambique,2,2013,1,3,4
1641,332,Mozambique,2,2014,1,3,4
1642,332,Mozambique,2,2016,1,3,4
1643,332,Mozambique,2,2018,1,3,4
1644,332,Mozambique,2,2019,1,3,4
1645,333,Afghanistan,2,1978,2,3,3
1646,333,Afghanistan,2,1979,2,3,3
1647,333,Afghanistan,2,1993,2,3,3
1648,333,Afghanistan,2,1994,2,3,3
1649,333,Afghanistan,2,1980,2,4,3
1650,333,Afghanistan,2,1981,2,4,3
1651,333,Afghanistan,2,1982,2,4,3
1652,333,Afghanistan,2,1983,2,4,3
1653,333,Afghanistan,2,1984,2,4,3
1654,333,Afghanistan,2,1985,2,4,3
1655,333,Afghanistan,2,1986,2,4,3
1656,333,Afghanistan,2,1996,2,3,3
1657,333,Afghanistan,2,1997,2,3,3
1658,333,Afghanistan,2,1998,2,3,3
1659,333,Afghanistan,2,1999,2,3,3
1660,333,Afghanistan,2,1987,2,4,3
1661,333,Afghanistan,2,1988,2,4,3
1662,333,Afghanistan,2,1989,2,4,3
1663,333,Afghanistan,2,1990,2,3,3
1664,333,Afghanistan,2,1991,2,3,3
1665,333,Afghanistan,2,1992,2,3,3
1666,333,Afghanistan,2,1995,2,3,3
1667,333,Afghanistan,2,2000,2,3,3
1668,333,Afghanistan,2,2001,2,4,3
1669,333,Afghanistan,2,2002,1,3,3
1670,333,Afghanistan,2,2003,1,4,3
1671,334,"China, Vietnam (North Vietnam)",1,1986,1,2,3
1672,334,"China, Vietnam (North Vietnam)",1,1987,1,2,3
1673,334,"China, Vietnam (North Vietnam)",1,1988,1,2,3
1674,335,India,1,1979,1,3,3
1675,333,Afghanistan,2,2004,1,4,3
1676,333,Afghanistan,2,2005,2,4,3
1677,333,Afghanistan,2,2006,2,4,3
1678,333,Afghanistan,2,2015,2,4,3
1679,333,Afghanistan,2,2016,2,4,3
1680,333,Afghanistan,2,2017,2,4,3
1681,333,Afghanistan,2,2018,2,4,3
1682,333,Afghanistan,2,2019,2,4,3
1683,333,Afghanistan,2,2021,2,4,3
1684,333,Afghanistan,2,2022,1,3,3
1685,333,Afghanistan,2,2023,1,3,3
1686,334,"China, Vietnam (North Vietnam)",1,1974,1,2,3
1687,333,Afghanistan,2,2007,2,4,3
1688,333,Afghanistan,2,2008,2,4,3
1689,333,Afghanistan,2,2020,2,4,3
1690,334,"China, Vietnam (North Vietnam)",1,1978,1,2,3
1691,334,"China, Vietnam (North Vietnam)",1,1979,2,2,3
1692,334,"China, Vietnam (North Vietnam)",1,1980,1,2,3
1693,334,"China, Vietnam (North Vietnam)",1,1981,1,2,3
1694,334,"China, Vietnam (North Vietnam)",1,1983,1,2,3
1695,334,"China, Vietnam (North Vietnam)",1,1984,1,2,3
1696,333,Afghanistan,2,2009,2,4,3
1697,333,Afghanistan,2,2010,2,4,3
1698,335,India,1,1980,1,3,3
1699,335,India,1,1981,1,3,3
1700,335,India,1,1982,1,3,3
1701,335,India,1,1983,1,3,3
1702,335,India,1,1984,1,3,3
1703,335,India,1,1985,1,3,3
1704,335,India,1,1986,1,3,3
1705,335,India,1,1987,1,3,3
1706,333,Afghanistan,2,2011,2,4,3
1707,333,Afghanistan,2,2012,2,4,3
1708,335,India,1,1988,1,3,3
1709,335,India,1,1992,1,3,3
1710,335,India,1,1997,1,3,3
1711,335,India,1,1999,1,3,3
1712,335,India,1,2000,1,3,3
1713,333,Afghanistan,2,2013,2,4,3
1714,333,Afghanistan,2,2014,2,4,3
1715,335,India,1,2001,1,3,3
1716,335,India,1,2002,1,3,3
1717,335,India,1,2003,1,3,3
1718,335,India,1,2004,1,3,3
1719,336,Nicaragua,2,1977,1,3,5
1720,336,Nicaragua,2,1978,2,3,5
1721,336,Nicaragua,2,1979,2,3,5
1722,336,Nicaragua,2,1982,1,3,5
1723,336,Nicaragua,2,1983,2,3,5
1724,336,Nicaragua,2,1984,2,3,5
1725,336,Nicaragua,2,1985,2,3,5
1726,336,Nicaragua,2,1986,2,3,5
1727,336,Nicaragua,2,1987,2,3,5
1728,336,Nicaragua,2,1988,2,3,5
1729,336,Nicaragua,2,1989,1,3,5
1730,336,Nicaragua,2,1990,1,3,5
1731,337,Somalia,2,1982,1,3,4
1732,337,Somalia,2,1983,1,3,4
1733,337,Somalia,2,1984,1,3,4
1734,337,Somalia,2,1986,1,3,4
1735,337,Somalia,2,1987,1,3,4
1736,337,Somalia,2,1988,2,3,4
1737,337,Somalia,2,1989,1,3,4
1738,337,Somalia,2,1990,2,3,4
1739,337,Somalia,2,1991,2,3,4
1740,337,Somalia,2,1992,2,3,4
1741,337,Somalia,2,1993,1,3,4
1742,337,Somalia,2,1994,1,3,4
1743,337,Somalia,2,1995,1,3,4
1744,337,Somalia,2,1996,1,3,4
1745,337,Somalia,2,2001,1,3,4
1746,337,Somalia,2,2002,1,3,4
1747,337,Somalia,2,2006,1,4,4
1748,337,Somalia,2,2007,2,4,4
1749,337,Somalia,2,2008,2,4,4
1750,337,Somalia,2,2009,2,4,4
1751,337,Somalia,2,2010,2,4,4
1752,337,Somalia,2,2011,2,4,4
1753,337,Somalia,2,2012,2,4,4
1754,337,Somalia,2,2013,1,4,4
1755,337,Somalia,2,2014,2,4,4
1756,337,Somalia,2,2015,2,4,4
1757,337,Somalia,2,2016,2,4,4
1758,337,Somalia,2,2017,2,4,4
1759,337,Somalia,2,2018,2,4,4
1760,337,Somalia,2,2019,2,4,4
1761,338,Iran,2,1979,1,3,2
1762,338,Iran,2,1980,1,3,2
1763,338,Iran,2,1981,2,3,2
1764,338,Iran,2,1982,2,3,2
1765,338,Iran,2,1986,1,3,2
1766,337,Somalia,2,2020,2,4,4
1767,337,Somalia,2,2021,2,4,4
1768,337,Somalia,2,2022,2,4,4
1769,337,Somalia,2,2023,2,4,4
1770,338,Iran,2,1987,1,3,2
1771,338,Iran,2,1988,1,3,2
1772,338,Iran,2,1991,1,3,2
1773,338,Iran,2,1993,1,3,2
1774,338,Iran,2,1997,1,3,2
1775,338,Iran,2,1999,1,3,2
1776,338,Iran,2,2000,1,3,2
1777,338,Iran,2,2001,1,3,2
1778,338,Iran,2,2005,1,3,2
1779,338,Iran,2,2006,1,3,2
1780,338,Iran,2,2007,1,3,2
1781,338,Iran,2,2008,1,3,2
1782,338,Iran,2,2009,1,3,2
1783,338,Iran,2,2010,1,3,2
1784,338,Iran,2,2011,1,3,2
1785,338,Iran,2,2018,1,3,2
1786,338,Iran,2,2019,1,3,2
1787,338,Iran,2,2020,1,3,2
1788,338,Iran,2,2021,1,3,2
1789,338,Iran,2,2023,1,3,2
1790,339,Iran,1,1979,1,3,2
1791,339,Iran,1,1980,1,3,2
1792,340,Saudi Arabia,2,1979,1,3,2
1793,341,Liberia,2,1980,1,3,4
1794,341,Liberia,2,1989,1,3,4
1795,341,Liberia,2,1990,1,3,4
1796,341,Liberia,2,2000,1,3,4
1797,341,Liberia,2,2001,1,3,4
1798,341,Liberia,2,2002,1,3,4
1799,341,Liberia,2,2003,2,3,4
1800,342,Spain,1,1978,1,3,1
1801,342,Spain,1,1979,1,3,1
1802,342,Spain,1,1980,1,3,1
1803,342,Spain,1,1981,1,3,1
1804,342,Spain,1,1982,1,3,1
1805,342,Spain,1,1985,1,3,1
1806,342,Spain,1,1986,1,3,1
1807,342,Spain,1,1987,1,3,1
1808,342,Spain,1,1991,1,3,1
1809,343,Tunisia,2,1980,1,3,4
1810,343,Tunisia,2,2013,1,3,4
1811,343,Tunisia,2,2014,1,3,4
1812,343,Tunisia,2,2015,1,3,4
1813,344,Gambia,2,1981,1,4,4
1814,345,South Africa,2,1981,1,3,4
1815,345,South Africa,2,1982,1,3,4
1816,345,South Africa,2,1983,1,3,4
1817,345,South Africa,2,1985,1,3,4
1818,345,South Africa,2,1986,1,3,4
1819,345,South Africa,2,1987,1,3,4
1820,345,South Africa,2,1988,1,3,4
1821,346,"Argentina, United Kingdom",1,1982,1,2,"1, 5"
1822,347,India,1,1982,1,3,3
1823,347,India,1,1983,1,3,3
1824,347,India,1,1984,1,3,3
1825,347,India,1,1985,1,3,3
1826,347,India,1,1986,1,3,3
1827,347,India,1,1987,1,3,3
1828,347,India,1,1988,1,3,3
1829,347,India,1,1993,1,3,3
1830,347,India,1,1994,1,3,3
1831,347,India,1,1995,1,3,3
1832,347,India,1,1996,1,3,3
1833,347,India,1,1998,1,3,3
1834,347,India,1,1999,1,3,3
1835,347,India,1,2000,1,3,3
1836,347,India,1,2003,1,3,3
1837,347,India,1,2004,1,3,3
1838,347,India,1,2005,1,3,3
1839,347,India,1,2006,1,3,3
1840,347,India,1,2007,1,3,3
1841,347,India,1,2008,1,3,3
1842,347,India,1,2009,1,3,3
1843,348,Kenya,2,1982,1,3,4
1844,349,"Chad, Nigeria",1,1983,1,2,4
1845,350,"Grenada, United States of America",2,1983,1,2,5
1846,351,India,1,1983,1,3,3
1847,351,India,1,1984,1,3,3
1848,351,India,1,1985,1,3,3
1849,351,India,1,1986,1,3,3
1850,351,India,1,1987,1,3,3
1851,351,India,1,1988,2,3,3
1852,351,India,1,1989,1,3,3
1853,351,India,1,1990,2,3,3
1854,351,India,1,1991,2,3,3
1855,351,India,1,1992,2,3,3
1856,351,India,1,1993,1,3,3
1857,352,Sri Lanka,1,1984,1,3,3
1858,352,Sri Lanka,1,1985,1,3,3
1859,352,Sri Lanka,1,1986,1,3,3
1860,352,Sri Lanka,1,1987,2,3,3
1861,352,Sri Lanka,1,1988,1,3,3
1862,352,Sri Lanka,1,1989,1,3,3
1863,352,Sri Lanka,1,1990,2,3,3
1864,352,Sri Lanka,1,1991,2,3,3
1865,352,Sri Lanka,1,1992,2,3,3
1866,352,Sri Lanka,1,1993,2,3,3
1867,352,Sri Lanka,1,1994,1,3,3
1868,352,Sri Lanka,1,1995,2,3,3
1869,352,Sri Lanka,1,1996,2,3,3
1870,352,Sri Lanka,1,1997,2,3,3
1871,352,Sri Lanka,1,1998,2,3,3
1872,352,Sri Lanka,1,1999,2,3,3
1873,352,Sri Lanka,1,2000,2,3,3
1874,352,Sri Lanka,1,2001,2,3,3
1875,352,Sri Lanka,1,2003,1,3,3
1876,352,Sri Lanka,1,2005,1,3,3
1877,352,Sri Lanka,1,2006,2,3,3
1878,352,Sri Lanka,1,2007,2,3,3
1879,352,Sri Lanka,1,2008,2,3,3
1880,352,Sri Lanka,1,2009,2,3,3
1881,353,Cameroon,2,1960,2,4,4
1882,353,Cameroon,2,1961,1,3,4
1883,353,Cameroon,2,1984,1,3,4
1884,353,Cameroon,2,2015,1,4,4
1885,353,Cameroon,2,2016,1,3,4
1886,353,Cameroon,2,2017,1,3,4
1887,353,Cameroon,2,2020,1,3,4
1888,353,Cameroon,2,2022,1,3,4
1889,353,Cameroon,2,2023,1,3,4
1890,354,Turkey,1,1984,1,3,2
1891,354,Turkey,1,1985,1,3,2
1892,354,Turkey,1,1986,1,3,2
1893,354,Turkey,1,1987,1,3,2
1894,354,Turkey,1,1988,1,3,2
1895,354,Turkey,1,1989,1,3,2
1896,354,Turkey,1,1990,1,3,2
1897,354,Turkey,1,1991,1,3,2
1898,354,Turkey,1,1992,2,3,2
1899,354,Turkey,1,1993,2,3,2
1900,354,Turkey,1,1994,2,3,2
1901,354,Turkey,1,1995,2,3,2
1902,354,Turkey,1,1996,2,3,2
1903,354,Turkey,1,1997,2,3,2
1904,354,Turkey,1,1998,2,3,2
1905,354,Turkey,1,1999,2,3,2
1906,354,Turkey,1,2000,1,3,2
1907,354,Turkey,1,2001,1,3,2
1908,354,Turkey,1,2002,1,3,2
1909,354,Turkey,1,2003,1,3,2
1910,354,Turkey,1,2004,1,3,2
1911,354,Turkey,1,2005,1,3,2
1912,354,Turkey,1,2006,1,3,2
1913,354,Turkey,1,2007,1,3,2
1914,354,Turkey,1,2008,1,3,2
1915,354,Turkey,1,2009,1,3,2
1916,354,Turkey,1,2010,1,3,2
1917,354,Turkey,1,2011,1,3,2
1918,354,Turkey,1,2012,1,3,2
1919,354,Turkey,1,2013,1,3,2
1920,354,Turkey,1,2015,1,3,2
1921,354,Turkey,1,2016,2,3,2
1922,354,Turkey,1,2017,1,3,2
1923,354,Turkey,1,2018,1,3,2
1924,354,Turkey,1,2019,1,3,2
1925,354,Turkey,1,2020,1,3,2
1926,354,Turkey,1,2021,1,3,2
1927,354,Turkey,1,2022,1,3,2
1928,354,Turkey,1,2023,1,3,2
1929,355,"Burkina Faso, Mali",1,1985,1,2,4
1930,356,"Laos, Thailand",1,1986,1,2,3
1931,356,"Laos, Thailand",1,1987,1,2,3
1932,356,"Laos, Thailand",1,1988,1,2,3
1933,357,Suriname,2,1987,1,3,5
1934,358,Togo,2,1986,1,3,4
1935,358,Togo,2,2022,1,3,4
1936,358,Togo,2,2023,1,3,4
1937,359,South Yemen,2,1986,2,3,2
1938,360,Burkina Faso,2,1987,1,3,4
1939,360,Burkina Faso,2,2018,1,4,4
1940,360,Burkina Faso,2,2019,1,4,4
1941,360,Burkina Faso,2,2020,1,4,4
1942,360,Burkina Faso,2,2021,1,4,4
1943,360,Burkina Faso,2,2022,2,4,4
1944,360,Burkina Faso,2,2023,2,4,4
1945,361,"Chad, Libya",1,1987,2,2,4
1946,362,Comoros,2,1989,1,3,4
1947,363,Ethiopia,1,1975,1,3,4
1948,363,Ethiopia,1,1976,1,3,4
1949,363,Ethiopia,1,1996,1,3,4
1950,364,India,1,1990,1,3,3
1951,364,India,1,1991,1,3,3
1952,364,India,1,1992,1,3,3
1953,364,India,1,1993,1,3,3
1954,364,India,1,1994,1,3,3
1955,364,India,1,1995,1,3,3
1956,364,India,1,1996,1,3,3
1957,364,India,1,1997,1,3,3
1958,364,India,1,1998,1,3,3
1959,364,India,1,1999,1,3,3
1960,364,India,1,2000,2,3,3
1961,364,India,1,2001,1,3,3
1962,364,India,1,2002,2,3,3
1963,364,India,1,2003,2,3,3
1964,364,India,1,2004,2,3,3
1965,364,India,1,2005,2,3,3
1966,364,India,1,2006,1,3,3
1967,364,India,1,2007,1,3,3
1968,364,India,1,2008,1,3,3
1969,364,India,1,2009,1,3,3
1970,364,India,1,2010,1,3,3
1971,364,India,1,2011,1,3,3
1972,364,India,1,2012,1,3,3
1973,364,India,1,2013,1,3,3
1974,364,India,1,2014,1,3,3
1975,364,India,1,2015,1,3,3
1976,364,India,1,2016,1,3,3
1977,364,India,1,2017,1,3,3
1978,364,India,1,2018,1,3,3
1979,364,India,1,2019,1,3,3
1980,364,India,1,2020,1,3,3
1981,364,India,1,2021,1,3,3
1982,364,India,1,2022,1,3,3
1983,364,India,1,2023,1,3,3
1984,365,India,1,1990,1,3,3
1985,365,India,1,1994,1,3,3
1986,365,India,1,1995,1,3,3
1987,365,India,1,1996,1,3,3
1988,365,India,1,1997,1,3,3
1989,365,India,1,1998,1,3,3
1990,365,India,1,1999,1,3,3
1991,365,India,1,2000,1,3,3
1992,365,India,1,2001,1,3,3
1993,365,India,1,2002,1,3,3
1994,365,India,1,2003,1,3,3
1995,365,India,1,2004,1,3,3
1996,365,India,1,2005,1,3,3
1997,365,India,1,2006,1,3,3
1998,365,India,1,2007,1,3,3
1999,365,India,1,2008,1,3,3
2000,365,India,1,2009,1,3,3
2001,365,India,1,2010,1,3,3
2002,366,Indonesia,1,1990,1,3,3
2003,366,Indonesia,1,1991,1,3,3
2004,366,Indonesia,1,1999,1,3,3
2005,366,Indonesia,1,2000,1,3,3
2006,366,Indonesia,1,2001,1,3,3
2007,366,Indonesia,1,2002,1,3,3
2008,366,Indonesia,1,2003,1,3,3
2009,366,Indonesia,1,2004,1,3,3
2010,366,Indonesia,1,2005,1,3,3
2011,367,Panama,2,1989,1,3,5
2012,368,"Panama, United States of America",2,1989,1,2,5
2013,369,Papua New Guinea,1,1990,1,3,3
2014,369,Papua New Guinea,1,1992,1,3,3
2015,369,Papua New Guinea,1,1993,1,3,3
2016,369,Papua New Guinea,1,1994,1,3,3
2017,369,Papua New Guinea,1,1995,1,3,3
2018,369,Papua New Guinea,1,1996,1,3,3
2019,370,Romania,2,1989,1,3,1
2020,371,"Iraq, Kuwait",1,1990,2,2,2
2021,372,Mali,1,1990,1,3,4
2022,372,Mali,1,1991,1,3,4
2023,372,Mali,1,1994,1,3,4
2024,372,Mali,1,2007,1,3,4
2025,371,"Iraq, Kuwait",1,1991,2,2,2
2026,372,Mali,1,2008,1,3,4
2027,372,Mali,1,2009,1,3,4
2028,372,Mali,1,2012,1,3,4
2029,372,Mali,1,2014,1,3,4
2030,372,Mali,1,2015,1,4,4
2031,373,Niger,1,1994,1,3,4
2032,374,Rwanda,2,1990,2,4,4
2033,374,Rwanda,2,1991,1,3,4
2034,374,Rwanda,2,1992,1,3,4
2035,374,Rwanda,2,1993,1,3,4
2036,374,Rwanda,2,1994,2,3,4
2037,374,Rwanda,2,1996,1,3,4
2038,374,Rwanda,2,1997,2,3,4
2039,374,Rwanda,2,1998,2,3,4
2040,374,Rwanda,2,1999,1,3,4
2041,374,Rwanda,2,2000,1,3,4
2042,374,Rwanda,2,2001,2,3,4
2043,374,Rwanda,2,2002,1,3,4
2044,374,Rwanda,2,2009,2,4,4
2045,374,Rwanda,2,2010,1,4,4
2046,374,Rwanda,2,2011,1,4,4
2047,374,Rwanda,2,2012,1,4,4
2048,374,Rwanda,2,2016,1,4,4
2049,374,Rwanda,2,2019,1,4,4
2050,374,Rwanda,2,2020,1,4,4
2051,374,Rwanda,2,2022,1,3,4
2052,374,Rwanda,2,2023,1,3,4
2053,375,Senegal,1,1990,1,3,4
2054,375,Senegal,1,1992,1,3,4
2055,375,Senegal,1,1993,1,3,4
2056,375,Senegal,1,1995,1,3,4
2057,375,Senegal,1,1997,1,3,4
2058,375,Senegal,1,1998,1,3,4
2059,375,Senegal,1,2000,1,3,4
2060,375,Senegal,1,2001,1,3,4
2061,375,Senegal,1,2003,1,3,4
2062,375,Senegal,1,2011,1,3,4
2063,376,Russia (Soviet Union),1,1990,1,3,1
2064,376,Russia (Soviet Union),1,1991,1,3,1
2065,377,Russia (Soviet Union),1,1990,1,3,1
2066,378,Trinidad and Tobago,2,1990,1,3,5
2067,379,Djibouti,2,1991,1,3,4
2068,379,Djibouti,2,1992,1,3,4
2069,379,Djibouti,2,1993,1,3,4
2070,379,Djibouti,2,1994,1,3,4
2071,379,Djibouti,2,1999,1,3,4
2072,380,Georgia,2,1991,1,3,1
2073,380,Georgia,2,1992,1,3,1
2074,380,Georgia,2,1993,1,3,1
2075,381,Haiti,2,1989,1,3,5
2076,381,Haiti,2,1991,1,3,5
2077,381,Haiti,2,2004,1,3,5
2078,382,Sierra Leone,2,1991,1,4,4
2079,382,Sierra Leone,2,1992,1,4,4
2080,382,Sierra Leone,2,1993,1,4,4
2081,382,Sierra Leone,2,1994,1,4,4
2082,382,Sierra Leone,2,1995,2,4,4
2083,382,Sierra Leone,2,1996,1,4,4
2084,382,Sierra Leone,2,1997,1,4,4
2085,382,Sierra Leone,2,2000,1,4,4
2086,382,Sierra Leone,2,2001,1,3,4
2087,383,Turkey,2,1991,1,3,2
2088,383,Turkey,2,1992,1,3,2
2089,382,Sierra Leone,2,1998,2,4,4
2090,382,Sierra Leone,2,1999,2,4,4
2091,383,Turkey,2,1993,1,3,2
2092,383,Turkey,2,2000,1,3,2
2093,383,Turkey,2,2005,1,3,2
2094,383,Turkey,2,2016,1,3,2
2095,384,Serbia (Yugoslavia),1,1991,1,3,1
2096,385,Serbia (Yugoslavia),1,1991,2,3,1
2097,385,Serbia (Yugoslavia),1,1992,1,3,1
2098,386,Algeria,2,1991,1,3,4
2099,386,Algeria,2,1992,1,3,4
2100,386,Algeria,2,1993,1,3,4
2101,386,Algeria,2,1994,2,3,4
2102,386,Algeria,2,1995,2,3,4
2103,386,Algeria,2,1996,2,3,4
2104,386,Algeria,2,1997,2,3,4
2105,386,Algeria,2,1998,2,3,4
2106,386,Algeria,2,1999,2,3,4
2107,386,Algeria,2,2000,1,3,4
2108,386,Algeria,2,2001,1,3,4
2109,386,Algeria,2,2002,1,3,4
2110,386,Algeria,2,2003,1,3,4
2111,386,Algeria,2,2004,1,4,4
2112,386,Algeria,2,2005,1,3,4
2113,386,Algeria,2,2006,1,3,4
2114,386,Algeria,2,2007,1,3,4
2115,386,Algeria,2,2008,1,3,4
2116,386,Algeria,2,2009,1,3,4
2117,386,Algeria,2,2010,1,3,4
2118,386,Algeria,2,2011,1,3,4
2119,386,Algeria,2,2012,1,3,4
2120,386,Algeria,2,2013,1,3,4
2121,386,Algeria,2,2014,1,3,4
2122,386,Algeria,2,2015,1,3,4
2123,386,Algeria,2,2016,1,3,4
2124,386,Algeria,2,2017,1,3,4
2125,386,Algeria,2,2018,1,3,4
2126,386,Algeria,2,2020,1,3,4
2127,387,Angola,1,1991,1,3,4
2128,387,Angola,1,1992,1,3,4
2129,387,Angola,1,1994,1,3,4
2130,387,Angola,1,1995,1,3,4
2131,387,Angola,1,1996,1,3,4
2132,387,Angola,1,1997,1,3,4
2133,387,Angola,1,1998,1,3,4
2134,387,Angola,1,2002,1,3,4
2135,387,Angola,1,2003,1,3,4
2136,387,Angola,1,2004,1,3,4
2137,387,Angola,1,2007,1,3,4
2138,387,Angola,1,2009,1,3,4
2139,387,Angola,1,2016,1,3,4
2140,387,Angola,1,2017,1,3,4
2141,387,Angola,1,2019,1,3,4
2142,387,Angola,1,2020,1,3,4
2143,387,Angola,1,2022,1,3,4
2144,388,Azerbaijan,1,1991,1,4,1
2145,388,Azerbaijan,1,1992,2,4,1
2146,388,Azerbaijan,1,1993,2,4,1
2147,388,Azerbaijan,1,1994,2,3,1
2148,388,Azerbaijan,1,1997,1,4,1
2149,388,Azerbaijan,1,1998,1,4,1
2150,388,Azerbaijan,1,2005,1,4,1
2151,388,Azerbaijan,1,2008,1,4,1
2152,388,Azerbaijan,1,2012,1,4,1
2153,388,Azerbaijan,1,2014,1,4,1
2154,388,Azerbaijan,1,2015,1,4,1
2155,388,Azerbaijan,1,2016,1,4,1
2156,388,Azerbaijan,1,2017,1,4,1
2157,388,Azerbaijan,1,2020,2,4,1
2158,388,Azerbaijan,1,2021,1,4,1
2159,388,Azerbaijan,1,2022,1,4,1
2160,388,Azerbaijan,1,2023,1,4,1
2161,389,Bosnia-Herzegovina,1,1992,2,4,1
2162,389,Bosnia-Herzegovina,1,1993,2,4,1
2163,389,Bosnia-Herzegovina,1,1994,2,3,1
2164,390,Croatia,1,1993,1,4,1
2165,390,Croatia,1,1994,1,3,1
2166,389,Bosnia-Herzegovina,1,1995,2,3,1
2167,390,Croatia,1,1992,2,4,1
2168,390,Croatia,1,1995,2,3,1
2169,391,Egypt,2,1993,1,3,2
2170,391,Egypt,2,1994,1,3,2
2171,391,Egypt,2,1995,1,3,2
2172,391,Egypt,2,1996,1,3,2
2173,391,Egypt,2,1997,1,3,2
2174,391,Egypt,2,1998,1,3,2
2175,391,Egypt,2,2014,1,3,2
