,conflict_id,location,incompatibility,year,intensity_level,type_of_conflict,region
2176,391,Egypt,2,2017,1,3,2
2177,391,Egypt,2,2018,1,3,2
2178,391,Egypt,2,2019,1,3,2
2179,392,Georgia,1,1992,1,3,1
2180,392,Georgia,1,1993,2,3,1
2181,393,Georgia,1,1992,1,3,1
2182,393,Georgia,1,2004,1,3,1
2183,393,Georgia,1,2008,1,4,1
2184,394,Moldova,1,1992,1,3,1
2185,395,Tajikistan,2,1992,2,4,3
2186,395,Tajikistan,2,1993,2,4,3
2187,395,Tajikistan,2,1994,1,4,3
2188,395,Tajikistan,2,1995,1,4,3
2189,395,Tajikistan,2,1996,2,4,3
2190,395,Tajikistan,2,1997,1,3,3
2191,395,Tajikistan,2,1998,1,3,3
2192,395,Tajikistan,2,2000,1,3,3
2193,395,Tajikistan,2,2010,1,3,3
2194,395,Tajikistan,2,2011,1,3,3
2195,396,Azerbaijan,2,1993,1,3,1
2196,396,Azerbaijan,2,1995,1,3,1
2197,397,Bosnia-Herzegovina,1,1993,1,3,1
2198,397,Bosnia-Herzegovina,1,1994,2,3,1
2199,397,Bosnia-Herzegovina,1,1995,1,3,1
2200,398,Bosnia-Herzegovina,1,1992,1,3,1
2201,398,Bosnia-Herzegovina,1,1993,2,4,1
2202,398,Bosnia-Herzegovina,1,1994,1,3,1
2203,399,Russia (Soviet Union),2,1993,1,3,1
2204,399,Russia (Soviet Union),2,2023,1,3,1
2205,400,Mexico,2,1994,1,3,5
2206,400,Mexico,2,1996,1,3,5
2207,401,Russia (Soviet Union),1,1994,1,3,1
2208,401,Russia (Soviet Union),1,1995,2,3,1
2209,401,Russia (Soviet Union),1,1996,2,3,1
2210,401,Russia (Soviet Union),1,1999,2,3,1
2211,401,Russia (Soviet Union),1,2000,2,3,1
2212,401,Russia (Soviet Union),1,2001,1,3,1
2213,401,Russia (Soviet Union),1,2002,2,3,1
2214,401,Russia (Soviet Union),1,2003,1,3,1
2215,401,Russia (Soviet Union),1,2004,2,3,1
2216,401,Russia (Soviet Union),1,2005,1,3,1
2217,401,Russia (Soviet Union),1,2006,1,3,1
2218,401,Russia (Soviet Union),1,2007,1,3,1
2219,402,Yemen (North Yemen),1,1994,2,3,2
2220,403,"Ecuador, Peru",1,1995,1,2,5
2221,404,Pakistan,2,1990,1,3,3
2222,404,Pakistan,2,1994,1,3,3
2223,404,Pakistan,2,1995,1,3,3
2224,404,Pakistan,2,1996,1,3,3
2225,404,Pakistan,2,2007,1,3,3
2226,404,Pakistan,2,2008,2,3,3
2227,404,Pakistan,2,2009,2,3,3
2228,404,Pakistan,2,2010,2,3,3
2229,404,Pakistan,2,2011,2,3,3
2230,404,Pakistan,2,2012,2,3,3
2231,404,Pakistan,2,2013,2,3,3
2232,404,Pakistan,2,2014,2,3,3
2233,404,Pakistan,2,2015,2,4,3
2234,404,Pakistan,2,2016,1,4,3
2235,404,Pakistan,2,2017,1,4,3
2236,404,Pakistan,2,2018,1,4,3
2237,404,Pakistan,2,2019,1,3,3
2238,404,Pakistan,2,2020,1,3,3
2239,404,Pakistan,2,2021,1,3,3
2240,404,Pakistan,2,2022,1,3,3
2241,404,Pakistan,2,2023,1,3,3
2242,405,"Cameroon, Nigeria",1,1996,1,2,4
2243,406,Niger,1,1995,1,3,4
2244,407,Comoros,1,1997,1,3,4
2245,408,Congo,2,1993,1,3,4
2246,408,Congo,2,1997,2,4,4
2247,408,Congo,2,1998,2,4,4
2248,408,Congo,2,1999,1,4,4
2249,408,Congo,2,2002,1,4,4
2250,408,Congo,2,2016,1,3,4
2251,409,"Eritrea, Ethiopia",1,1998,2,2,4
2252,409,"Eritrea, Ethiopia",1,1999,2,2,4
2253,409,"Eritrea, Ethiopia",1,2000,2,2,4
2254,409,"Eritrea, Ethiopia",1,2016,1,2,4
2255,410,Guinea-Bissau,2,1998,1,4,4
2256,410,Guinea-Bissau,2,1999,1,4,4
2257,411,Lesotho,2,1998,1,4,4
2258,412,Serbia (Yugoslavia),1,1998,2,3,1
2259,412,Serbia (Yugoslavia),1,1999,2,4,1
2260,413,Ethiopia,1,1977,1,3,4
2261,413,Ethiopia,1,1978,1,3,4
2262,413,Ethiopia,1,1980,1,4,4
2263,413,Ethiopia,1,1981,2,3,4
2264,413,Ethiopia,1,1983,1,3,4
2265,413,Ethiopia,1,1984,1,3,4
2266,413,Ethiopia,1,1985,1,3,4
2267,413,Ethiopia,1,1986,1,3,4
2268,413,Ethiopia,1,1987,1,3,4
2269,413,Ethiopia,1,1988,1,3,4
2270,413,Ethiopia,1,1989,1,3,4
2271,413,Ethiopia,1,1990,1,3,4
2272,413,Ethiopia,1,1991,1,3,4
2273,413,Ethiopia,1,1992,1,3,4
2274,413,Ethiopia,1,1994,1,3,4
2275,413,Ethiopia,1,1995,1,3,4
2276,413,Ethiopia,1,1998,1,3,4
2277,413,Ethiopia,1,1999,1,3,4
2278,413,Ethiopia,1,2000,1,3,4
2279,413,Ethiopia,1,2001,1,3,4
2280,413,Ethiopia,1,2002,1,3,4
2281,413,Ethiopia,1,2003,1,3,4
2282,413,Ethiopia,1,2004,1,3,4
2283,413,Ethiopia,1,2005,1,3,4
2284,413,Ethiopia,1,2006,1,3,4
2285,413,Ethiopia,1,2007,1,3,4
2286,413,Ethiopia,1,2008,1,3,4
2287,413,Ethiopia,1,2009,1,3,4
2288,413,Ethiopia,1,2010,1,3,4
2289,413,Ethiopia,1,2011,1,3,4
2290,413,Ethiopia,1,2012,1,3,4
2291,413,Ethiopia,1,2013,1,3,4
2292,413,Ethiopia,1,2015,1,3,4
2293,413,Ethiopia,1,2016,1,3,4
2294,413,Ethiopia,1,2019,1,3,4
2295,413,Ethiopia,1,2020,1,3,4
2296,413,Ethiopia,1,2021,1,3,4
2297,413,Ethiopia,1,2022,1,4,4
2298,413,Ethiopia,1,2023,1,3,4
2299,414,Russia (Soviet Union),1,1999,1,3,1
2300,415,Uzbekistan,2,1999,1,3,3
2301,415,Uzbekistan,2,2000,1,4,3
2302,415,Uzbekistan,2,2004,1,3,3
2303,416,Central African Republic,2,2001,1,4,4
2304,416,Central African Republic,2,2002,1,3,4
2305,416,Central African Republic,2,2006,1,4,4
2306,416,Central African Republic,2,2009,1,3,4
2307,416,Central African Republic,2,2010,1,3,4
2308,416,Central African Republic,2,2011,1,3,4
2309,416,Central African Republic,2,2012,1,4,4
2310,416,Central African Republic,2,2013,1,4,4
2311,417,North Macedonia,2,2001,1,3,1
2312,418,United States of America,2,2001,2,4,5
2313,418,United States of America,2,2019,1,4,5
2314,419,Ivory Coast,2,2002,1,3,4
2315,416,Central African Republic,2,2014,1,4,4
2316,416,Central African Republic,2,2017,1,4,4
2317,418,United States of America,2,2002,1,4,5
2318,419,Ivory Coast,2,2003,1,3,4
2319,419,Ivory Coast,2,2004,1,3,4
2320,419,Ivory Coast,2,2011,1,3,4
2321,421,India,1,1989,1,3,3
2322,416,Central African Republic,2,2018,1,4,4
2323,416,Central African Republic,2,2019,1,4,4
2324,418,United States of America,2,2003,1,4,5
2325,418,United States of America,2,2004,1,4,5
2326,421,India,1,1990,1,3,3
2327,416,Central African Republic,2,2020,1,4,4
2328,416,Central African Republic,2,2021,1,4,4
2329,418,United States of America,2,2005,1,4,5
2330,418,United States of America,2,2006,1,4,5
2331,421,India,1,1994,1,3,3
2332,421,India,1,1996,1,3,3
2333,421,India,1,1997,1,3,3
2334,416,Central African Republic,2,2022,1,4,4
2335,416,Central African Republic,2,2023,1,4,4
2336,418,United States of America,2,2007,1,4,5
2337,421,India,1,1998,1,3,3
2338,421,India,1,1999,1,3,3
2339,421,India,1,2001,1,3,3
2340,421,India,1,2002,1,3,3
2341,418,United States of America,2,2008,1,4,5
2342,418,United States of America,2,2009,1,4,5
2343,418,United States of America,2,2010,1,4,5
2344,418,United States of America,2,2011,1,4,5
2345,418,United States of America,2,2012,1,4,5
2346,418,United States of America,2,2013,1,4,5
2347,418,United States of America,2,2014,1,4,5
2348,418,United States of America,2,2015,1,4,5
2349,418,United States of America,2,2016,1,4,5
2350,418,United States of America,2,2017,1,4,5
2351,420,"Australia, Iraq, United Kingdom, United States of America",2,2003,2,2,"1, 2, 3, 5"
2352,421,India,1,2003,1,3,3
2353,421,India,1,2004,1,3,3
2354,421,India,1,2009,1,3,3
2355,421,India,1,2010,1,3,3
2356,421,India,1,2013,1,3,3
2357,421,India,1,2014,1,3,3
2358,422,Myanmar (Burma),1,1997,1,3,3
2359,423,Thailand,1,2003,1,3,3
2360,423,Thailand,1,2004,1,3,3
2361,423,Thailand,1,2005,1,3,3
2362,423,Thailand,1,2006,1,3,3
2363,423,Thailand,1,2007,1,3,3
2364,423,Thailand,1,2008,1,3,3
2365,423,Thailand,1,2009,1,3,3
2366,423,Thailand,1,2010,1,3,3
2367,423,Thailand,1,2011,1,3,3
2368,423,Thailand,1,2012,1,3,3
2369,423,Thailand,1,2013,1,3,3
2370,423,Thailand,1,2014,1,3,3
2371,423,Thailand,1,2015,1,3,3
2372,423,Thailand,1,2016,1,3,3
2373,423,Thailand,1,2017,1,3,3
2374,423,Thailand,1,2018,1,3,3
2375,423,Thailand,1,2019,1,3,3
2376,423,Thailand,1,2020,1,3,3
2377,423,Thailand,1,2021,1,3,3
2378,423,Thailand,1,2022,1,3,3
2379,423,Thailand,1,2023,1,3,3
2380,424,Nigeria,1,2004,1,3,4
2381,425,Nigeria,1,2004,1,3,4
2382,426,Israel,1,1990,1,3,2
2383,426,Israel,1,1991,1,3,2
2384,426,Israel,1,1992,1,3,2
2385,426,Israel,1,1993,1,3,2
2386,426,Israel,1,1994,1,3,2
2387,426,Israel,1,1995,1,3,2
2388,426,Israel,1,1996,1,3,2
2389,426,Israel,1,1997,1,3,2
2390,426,Israel,1,1998,1,3,2
2391,426,Israel,1,1999,1,3,2
2392,426,Israel,1,2006,1,3,2
2393,426,Israel,1,2023,1,3,2
2394,427,"Tanzania, Uganda",1,1978,1,2,4
2395,428,Mauritania,1,1975,1,3,4
2396,428,Mauritania,1,1976,1,3,4
2397,428,Mauritania,1,1977,1,3,4
2398,428,Mauritania,1,1978,1,3,4
2399,429,DR Congo (Zaire),1,2007,1,3,4
2400,429,DR Congo (Zaire),1,2008,1,3,4
2401,429,DR Congo (Zaire),1,2017,1,4,4
2402,429,DR Congo (Zaire),1,2020,1,4,4
2403,430,Niger,2,1991,1,3,4
2404,430,Niger,2,1992,1,3,4
2405,430,Niger,2,1997,1,3,4
2406,430,Niger,2,2007,1,3,4
2407,430,Niger,2,2008,1,3,4
2408,430,Niger,2,2023,1,4,4
2409,431,"Afghanistan, Russia (Soviet Union)",2,1979,1,2,"1, 3"
2410,430,Niger,2,2021,1,4,4
2411,430,Niger,2,2022,1,4,4
2412,432,Russia (Soviet Union),1,2007,1,3,1
2413,432,Russia (Soviet Union),1,2008,1,3,1
2414,432,Russia (Soviet Union),1,2009,1,3,1
2415,432,Russia (Soviet Union),1,2010,1,3,1
2416,432,Russia (Soviet Union),1,2011,1,3,1
2417,432,Russia (Soviet Union),1,2012,1,3,1
2418,432,Russia (Soviet Union),1,2013,1,3,1
2419,432,Russia (Soviet Union),1,2014,1,3,1
2420,432,Russia (Soviet Union),1,2015,1,3,1
2421,434,India,1,2008,1,3,3
2422,435,"Djibouti, Eritrea",1,2008,1,2,4
2423,436,Ethiopia,1,1977,1,3,4
2424,436,Ethiopia,1,1978,1,3,4
2425,436,Ethiopia,1,1979,1,3,4
2426,436,Ethiopia,1,1980,1,4,4
2427,437,Ethiopia,1,1981,2,3,4
2428,437,Ethiopia,1,1983,1,3,4
2429,439,Myanmar (Burma),1,2009,1,3,3
2430,439,Myanmar (Burma),1,2014,1,3,3
2431,439,Myanmar (Burma),1,2015,1,3,3
2432,439,Myanmar (Burma),1,2017,1,3,3
2433,439,Myanmar (Burma),1,2021,1,3,3
2434,439,Myanmar (Burma),1,2023,1,3,3
2435,440,Myanmar (Burma),1,1973,1,3,3
2436,440,Myanmar (Burma),1,1974,1,3,3
2437,440,Myanmar (Burma),1,1975,1,3,3
2438,440,Myanmar (Burma),1,1976,1,3,3
2439,440,Myanmar (Burma),1,1977,1,3,3
2440,440,Myanmar (Burma),1,1978,1,3,3
2441,440,Myanmar (Burma),1,1979,1,3,3
2442,440,Myanmar (Burma),1,1980,1,3,3
2443,440,Myanmar (Burma),1,1981,1,3,3
2444,440,Myanmar (Burma),1,1982,1,3,3
2445,442,Mauritania,2,2010,1,4,4
2446,11342,India,1,2012,1,3,3
2447,11342,India,1,2014,1,3,3
2448,11343,"Egypt, Israel",1,1967,2,2,2
2449,11343,"Egypt, Israel",1,1969,1,2,2
2450,11343,"Egypt, Israel",1,1970,1,2,2
2451,11343,"Egypt, Israel",1,1973,2,2,2
2452,11344,Sudan,1,2011,1,3,4
2453,11345,South Sudan,2,2011,1,3,4
2454,11345,South Sudan,2,2012,1,3,4
2455,11345,South Sudan,2,2013,1,3,4
2456,11345,South Sudan,2,2014,2,4,4
2457,11345,South Sudan,2,2015,1,4,4
2458,11345,South Sudan,2,2016,1,3,4
2459,11345,South Sudan,2,2017,1,3,4
2460,11345,South Sudan,2,2018,1,3,4
2461,11345,South Sudan,2,2019,1,3,4
2462,11345,South Sudan,2,2020,1,3,4
2463,11345,South Sudan,2,2021,1,3,4
2464,11346,Libya,2,2011,2,4,4
2465,11346,Libya,2,2013,1,3,4
2466,11346,Libya,2,2014,1,3,4
2467,11346,Libya,2,2015,1,3,4
2468,11346,Libya,2,2017,1,3,4
2469,11346,Libya,2,2019,2,4,4
2470,11346,Libya,2,2020,1,4,4
2471,11347,Mali,2,2009,1,3,4
2472,11347,Mali,2,2012,1,3,4
2473,11348,"South Sudan, Sudan",1,2012,1,2,4
2474,11349,China,1,2008,1,3,3
2475,11350,Bangladesh,2,2005,1,3,3
2476,11350,Bangladesh,2,2006,1,3,3
2477,11447,Ethiopia,1,1991,1,3,4
2478,11475,Myanmar (Burma),1,1991,1,3,3
2479,11475,Myanmar (Burma),1,1995,1,3,3
2480,11475,Myanmar (Burma),1,2000,1,3,3
2481,11475,Myanmar (Burma),1,2001,1,3,3
2482,11475,Myanmar (Burma),1,2005,1,3,3
2483,11475,Myanmar (Burma),1,2006,1,3,3
2484,11475,Myanmar (Burma),1,2007,1,3,3
2485,11347,Mali,2,2013,1,4,4
2486,11347,Mali,2,2014,1,4,4
2487,11487,Malaysia,1,2013,1,3,3
2488,11884,Hyderabad,2,1947,2,3,3
2489,11884,Hyderabad,2,1948,2,3,3
2490,13042,Syria,1,2012,1,3,2
2491,13042,Syria,1,2013,1,3,2
2492,13042,Syria,1,2014,1,3,2
2493,13042,Syria,1,2015,1,3,2
2494,13219,Ukraine,2,2014,1,3,1
2495,13243,"Russia (Soviet Union), Ukraine",3,2022,2,2,1
2496,13243,"Russia (Soviet Union), Ukraine",3,2023,2,2,1
2497,13246,Ukraine,1,2014,2,4,1
2498,11347,Mali,2,2015,1,4,4
2499,11347,Mali,2,2016,1,4,4
2500,13247,Ukraine,1,2014,2,4,1
2501,13306,Ukraine,1,2014,2,4,1
2502,13306,Ukraine,1,2016,1,4,1
2503,11347,Mali,2,2017,1,4,4
2504,11347,Mali,2,2018,1,4,4
2505,13306,Ukraine,1,2017,1,4,1
2506,13306,Ukraine,1,2018,1,4,1
2507,11347,Mali,2,2019,1,4,4
2508,11347,Mali,2,2020,1,4,4
2509,13306,Ukraine,1,2019,1,4,1
2510,11347,Mali,2,2021,1,4,4
2511,11347,Mali,2,2022,2,4,4
2512,13306,Ukraine,1,2020,1,4,1
2513,13306,Ukraine,1,2021,1,4,1
2514,11347,Mali,2,2023,1,4,4
2515,13306,Ukraine,1,2015,2,4,1
2516,13306,Ukraine,1,2022,1,4,1
2517,13324,"Kyrgyzstan, Tajikistan",1,2021,1,2,3
2518,13324,"Kyrgyzstan, Tajikistan",1,2022,1,2,3
2519,13588,Russia (Soviet Union),1,2015,1,3,1
2520,13588,Russia (Soviet Union),1,2016,1,3,1
2521,13588,Russia (Soviet Union),1,2017,1,3,1
2522,13588,Russia (Soviet Union),1,2018,1,3,1
2523,13588,Russia (Soviet Union),1,2019,1,3,1
2524,13588,Russia (Soviet Union),1,2020,1,3,1
2525,13604,Syria,1,2013,2,3,2
2526,13604,Syria,1,2014,2,3,2
2527,13604,Syria,1,2015,2,4,2
2528,13604,Syria,1,2016,2,4,2
2529,13604,Syria,1,2017,2,4,2
2530,13604,Syria,1,2018,2,4,2
2531,13604,Syria,1,2019,1,4,2
2532,13604,Syria,1,2020,2,4,2
2533,13604,Syria,1,2021,1,4,2
2534,13604,Syria,1,2022,1,4,2
2535,13604,Syria,1,2023,1,4,2
2536,13611,Mali,1,2015,1,3,4
2537,13637,Afghanistan,1,2015,1,4,3
2538,13637,Afghanistan,1,2016,2,4,3
2539,13637,Afghanistan,1,2017,2,4,3
2540,13637,Afghanistan,1,2018,2,4,3
2541,13637,Afghanistan,1,2019,2,4,3
2542,13637,Afghanistan,1,2020,1,4,3
2543,13637,Afghanistan,1,2021,1,4,3
2544,13637,Afghanistan,1,2022,1,3,3
2545,13637,Afghanistan,1,2023,1,3,3
2546,13638,Cameroon,1,2015,1,4,4
2547,13638,Cameroon,1,2016,1,3,4
2548,13638,Cameroon,1,2019,1,4,4
2549,13638,Cameroon,1,2021,1,4,4
2550,13638,Cameroon,1,2023,1,3,4
2551,13639,Niger,1,2015,1,4,4
2552,13639,Niger,1,2016,1,4,4
2553,13639,Niger,1,2017,1,4,4
2554,13639,Niger,1,2018,1,4,4
2555,13639,Niger,1,2019,1,4,4
2556,13639,Niger,1,2020,1,4,4
2557,13639,Niger,1,2021,1,4,4
2558,13639,Niger,1,2022,1,4,4
2559,13639,Niger,1,2023,1,4,4
2560,13640,Chad,1,2015,1,3,4
2561,13640,Chad,1,2017,1,3,4
2562,13640,Chad,1,2018,1,3,4
2563,13640,Chad,1,2019,1,3,4
2564,13640,Chad,1,2020,1,3,4
2565,13640,Chad,1,2021,1,3,4
2566,13640,Chad,1,2022,1,3,4
2567,13641,Nigeria,1,2015,2,4,4
2568,13641,Nigeria,1,2016,2,4,4
2569,13641,Nigeria,1,2017,1,4,4
2570,13641,Nigeria,1,2018,1,4,4
2571,13641,Nigeria,1,2023,2,4,4
2572,13645,Yemen (North Yemen),1,2015,1,3,2
2573,13645,Yemen (North Yemen),1,2017,1,3,2
2574,13645,Yemen (North Yemen),1,2020,1,3,2
2575,13641,Nigeria,1,2019,2,4,4
2576,13641,Nigeria,1,2020,2,4,4
2577,13641,Nigeria,1,2021,2,4,4
2578,13641,Nigeria,1,2022,2,4,4
2579,13646,Kenya,1,2015,1,3,4
2580,13646,Kenya,1,2016,1,3,4
2581,13646,Kenya,1,2017,1,3,4
2582,13646,Kenya,1,2018,1,3,4
2583,13646,Kenya,1,2019,1,4,4
2584,13646,Kenya,1,2020,1,4,4
2585,13646,Kenya,1,2021,1,4,4
2586,13646,Kenya,1,2022,1,3,4
2587,13646,Kenya,1,2023,1,3,4
2588,13648,Egypt,1,2015,1,3,2
2589,13648,Egypt,1,2016,1,3,2
2590,13648,Egypt,1,2017,1,3,2
2591,13648,Egypt,1,2018,1,3,2
2592,13648,Egypt,1,2019,1,3,2
2593,13648,Egypt,1,2020,1,3,2
2594,13648,Egypt,1,2021,1,3,2
2595,13648,Egypt,1,2022,1,3,2
2596,13653,India,1,2015,1,3,3
2597,13653,India,1,2016,1,3,3
2598,13653,India,1,2017,1,3,3
2599,13653,India,1,2018,1,3,3
2600,13674,Bangladesh,1,2016,1,3,3
2601,13674,Bangladesh,1,2017,1,3,3
2602,13675,Lebanon,1,2014,1,3,2
2603,13675,Lebanon,1,2015,1,3,2
2604,13675,Lebanon,1,2017,1,3,2
2605,13692,"Afghanistan, United Kingdom, United States of America",2,2001,2,2,"1, 3, 5"
2606,13694,Libya,1,2015,1,3,4
2607,13694,Libya,1,2016,2,4,4
2608,13694,Libya,1,2017,1,4,4
2609,13694,Libya,1,2018,1,4,4
2610,13694,Libya,1,2019,1,4,4
2611,13721,Algeria,1,2015,1,3,4
2612,13809,Syria,3,2016,1,3,2
2613,13809,Syria,3,2018,1,3,2
2614,13809,Syria,3,2023,1,3,2
2615,13840,Burkina Faso,1,2019,1,4,4
2616,13840,Burkina Faso,1,2020,1,4,4
2617,13840,Burkina Faso,1,2021,1,4,4
2618,13840,Burkina Faso,1,2022,1,4,4
2619,13840,Burkina Faso,1,2023,1,3,4
2620,13886,Jordan,1,2016,1,3,2
2621,13902,Turkey,1,2015,1,3,2
2622,13902,Turkey,1,2016,2,3,2
2623,13902,Turkey,1,2017,1,3,2
2624,13936,Pakistan,1,2016,1,3,3
2625,13936,Pakistan,1,2017,1,3,3
2626,13936,Pakistan,1,2018,1,3,3
2627,13936,Pakistan,1,2019,1,3,3
2628,13936,Pakistan,1,2021,1,3,3
2629,13936,Pakistan,1,2022,1,3,3
2630,13936,Pakistan,1,2023,1,3,3
2631,14074,Somalia,1,2018,1,3,4
2632,14113,Mali,1,2017,1,4,4
2633,14129,Cameroon,1,2017,1,3,4
2634,14129,Cameroon,1,2018,1,3,4
2635,14129,Cameroon,1,2019,1,3,4
2636,14129,Cameroon,1,2020,1,3,4
2637,14129,Cameroon,1,2021,1,3,4
2638,14129,Cameroon,1,2022,1,3,4
2639,14129,Cameroon,1,2023,1,3,4
2640,14197,Somalia,1,2019,1,4,4
2641,14113,Mali,1,2018,1,4,4
2642,14113,Mali,1,2019,1,4,4
2643,14197,Somalia,1,2020,1,4,4
2644,14197,Somalia,1,2021,1,4,4
2645,14113,Mali,1,2020,1,4,4
2646,14113,Mali,1,2021,1,4,4
2647,14268,Iran,1,2017,1,3,2
2648,14113,Mali,1,2022,1,4,4
2649,14113,Mali,1,2023,1,4,4
2650,14275,Philippines,1,2016,1,3,3
2651,14275,Philippines,1,2017,2,3,3
2652,14275,Philippines,1,2018,1,3,3
2653,14275,Philippines,1,2019,1,3,3
2654,14275,Philippines,1,2020,1,3,3
2655,14275,Philippines,1,2021,1,3,3
2656,14275,Philippines,1,2022,1,3,3
2657,14275,Philippines,1,2023,1,3,3
2658,14333,Tunisia,1,2016,1,3,4
2659,14609,"Iran, Israel",2,2018,1,2,2
2660,14609,"Iran, Israel",2,2019,1,2,2
2661,14609,"Iran, Israel",2,2020,1,2,2
2662,14609,"Iran, Israel",2,2021,1,2,2
2663,14609,"Iran, Israel",2,2022,1,2,2
2664,14609,"Iran, Israel",2,2023,1,2,2
2665,14692,DR Congo (Zaire),1,2017,1,4,4
2666,14692,DR Congo (Zaire),1,2018,1,4,4
2667,14692,DR Congo (Zaire),1,2019,1,4,4
2668,14692,DR Congo (Zaire),1,2020,1,4,4
2669,14692,DR Congo (Zaire),1,2021,1,4,4
2670,14692,DR Congo (Zaire),1,2022,1,4,4
2671,14845,Mozambique,1,2019,1,3,4
2672,14845,Mozambique,1,2020,1,3,4
2673,14935,Ethiopia,1,2019,1,3,4
2674,15183,Tanzania,1,2020,1,3,4
2675,14692,DR Congo (Zaire),1,2023,1,4,4
2676,14845,Mozambique,1,2021,1,4,4
2677,14845,Mozambique,1,2022,1,4,4
2678,14845,Mozambique,1,2023,1,4,4
2679,15256,Benin,2,2022,1,3,4
2680,15256,Benin,2,2023,1,3,4
2681,15283,Central African Republic,1,2015,1,4,4
2682,15283,Central African Republic,1,2023,1,4,4
2683,15438,Uganda,1,2022,1,3,4
2684,16038,Mali,3,2023,1,3,4
2685,16069,Ethiopia,3,2023,2,3,4
